File,Minor,Major,Total,Ownership,Bugs
Test4GBStoredFields.java,46.0,0.0,46.0,0.33333334,2.0
FastVectorHighlighter.java,45.0,1.0,46.0,0.5,0.0
DocumentsWriterPerThread.java,46.0,0.0,46.0,0.29126215,13.0
SolrContentHandlerFactory.java,45.0,1.0,46.0,0.6666667,0.0
LongToEnglishContentSource.java,45.0,1.0,46.0,0.6666667,0.0
MorphlineGoLiveMiniMRTest.java,45.0,1.0,46.0,0.61904764,2.0
TestRegexpRandom2.java,45.0,1.0,46.0,0.5471698,8.0
Input.java,45.0,1.0,46.0,1.0,0.0
TestArabicStemFilter.java,45.0,1.0,46.0,0.78571427,3.0
UpdateRequestProcessorFactoryTest.java,46.0,0.0,46.0,0.4,0.0
ListSearcherSimulator.java,45.0,1.0,46.0,1.0,0.0
HdfsDirectoryFactory.java,45.0,1.0,46.0,1.0,0.0
TestLimitTokenPositionFilter.java,45.0,1.0,46.0,0.5,2.0
SolrInfoRegistry.java,44.0,2.0,46.0,0.5,0.0
MultiDateFunction.java,45.0,1.0,46.0,1.0,0.0
HdfsCollectionsAPIDistributedZkTest.java,45.0,1.0,46.0,0.75,0.0
IntBlockPool.java,46.0,0.0,46.0,0.21428572,2.0
ZooKeeperInspector.java,45.0,1.0,46.0,0.8333333,0.0
TestIrishLowerCaseFilter.java,45.0,1.0,46.0,0.71428573,0.0
TestQueryParserWrapper.java,45.0,1.0,46.0,0.8695652,2.0
CacheHeaderTest.java,46.0,0.0,46.0,0.33333334,2.0
UnsupportedSpatialOperation.java,46.0,0.0,46.0,0.46666667,1.0
ReadersAndUpdates.java,45.0,1.0,46.0,0.5555556,2.0
HungarianLightStemmer.java,45.0,1.0,46.0,0.6666667,0.0
TermsHashConsumerPerThread.java,45.0,1.0,46.0,0.5,0.0
TestAddFieldRealTimeGet.java,46.0,0.0,46.0,0.4,0.0
FSTLookupFactory.java,46.0,0.0,46.0,0.25,0.0
SOLR749Test.java,46.0,0.0,46.0,0.4,0.0
GeodesicSphereDistCalc.java,45.0,1.0,46.0,0.61538464,0.0
SolrExampleStreamingBinaryTest.java,46.0,0.0,46.0,0.36363637,0.0
TestQueryUtils.java,46.0,0.0,46.0,0.33333334,0.0
WFSTCompletionTest.java,46.0,0.0,46.0,0.3529412,2.0
SpatialArgs.java,45.0,1.0,46.0,0.6,6.0
CountingHighlighterTestTask.java,45.0,1.0,46.0,0.625,0.0
PerDocProducerBase.java,45.0,1.0,46.0,0.5,1.0
BlockCacheTest.java,45.0,1.0,46.0,1.0,0.0
QueryNodeException.java,46.0,0.0,46.0,0.44444445,0.0
TestIndexValues.java,45.0,1.0,46.0,1.0,0.0
TestFastLRUCache.java,46.0,0.0,46.0,0.26666668,1.0
StringListTokenizer.java,45.0,1.0,46.0,0.5294118,0.0
AbstractEmbeddedSolrServerTest.java,45.0,1.0,46.0,1.0,0.0
Average.java,45.0,1.0,46.0,0.625,0.0
TokenSourcesTest.java,46.0,0.0,46.0,0.4090909,9.0
TestFoldingMultitermQuery.java,45.0,1.0,46.0,0.5,0.0
StandardAnalyzer.java,45.0,1.0,46.0,0.57894737,6.0
ICUCollationKeyAnalyzer.java,45.0,1.0,46.0,0.78571427,1.0
TestFilterIterator.java,46.0,0.0,46.0,0.33333334,0.0
Fields.java,46.0,0.0,46.0,0.29411766,1.0
CartesianShapeFilter.java,46.0,0.0,46.0,0.30769232,0.0
QueryParserBase.java,45.0,1.0,46.0,0.5365854,13.0
DeletedQueryNode.java,45.0,1.0,46.0,0.5,0.0
DistributedUpdateProcessorFactory.java,45.0,1.0,46.0,0.75,0.0
TestIndicesEquals.java,45.0,1.0,46.0,0.5217391,1.0
QueryAutoStopWordAnalyzer.java,45.0,1.0,46.0,0.59090906,9.0
TestSeedFromUncaught.java,45.0,1.0,46.0,0.6666667,1.0
ClobTransformer.java,46.0,0.0,46.0,0.33333334,0.0
SimpleNaiveBayesClassifier.java,45.0,1.0,46.0,0.6666667,6.0
StandardTermsIndexWriter.java,44.0,2.0,46.0,0.5,0.0
BasicSimilarityProviderFactory.java,45.0,1.0,46.0,1.0,0.0
LangDetectLanguageIdentifierUpdateProcessorFactory.java,45.0,1.0,46.0,0.5714286,0.0
LegacyFieldsEnum.java,45.0,1.0,46.0,0.6666667,1.0
JSONResponseWriter.java,46.0,0.0,46.0,0.32142857,1.0
IndexFormatTooNewException.java,46.0,0.0,46.0,0.2857143,2.0
DocumentsWriterStallControl.java,45.0,1.0,46.0,0.6,5.0
IntersectsPrefixTreeFilter.java,45.0,1.0,46.0,1.0,1.0
SoftAutoCommitTest.java,46.0,0.0,46.0,0.42857143,0.0
DoubleIterator.java,46.0,0.0,46.0,0.42857143,0.0
TermVectorsConsumerPerField.java,46.0,0.0,46.0,0.47368422,1.0
SimpleQueryConverter.java,45.0,1.0,46.0,0.5,6.0
SpanPositionRangeQuery.java,46.0,0.0,46.0,0.33333334,0.0
BulgarianStemFilterFactory.java,45.0,1.0,46.0,0.5,1.0
PythonResponseWriter.java,46.0,0.0,46.0,0.25,0.0
UnmodifiableIterator.java,44.0,2.0,46.0,0.5,1.0
TestDiskNormsFormat.java,45.0,1.0,46.0,1.0,1.0
TestNonWritablePersistFile.java,46.0,0.0,46.0,0.42857143,1.0
AlreadyClosedException.java,46.0,0.0,46.0,0.33333334,1.0
DirectPackedReader.java,46.0,0.0,46.0,0.3,1.0
CoreContainer.java,46.0,0.0,46.0,0.4502924,2.0
TestSchemaVersionResource.java,45.0,1.0,46.0,1.0,0.0
CategoryAttributesIterableTest.java,45.0,1.0,46.0,0.6,0.0
CachedOrdinalsReader.java,45.0,1.0,46.0,0.64285713,1.0
PayloadIntDecodingIterator.java,45.0,1.0,46.0,0.5714286,0.0
SolrParams.java,46.0,0.0,46.0,0.3,0.0
BytesRefSorter.java,45.0,1.0,46.0,0.5714286,0.0
StoredFieldsFormat.java,46.0,0.0,46.0,0.41666666,0.0
ExpressionAggregationFacetsExample.java,45.0,1.0,46.0,0.625,5.0
WordTokenFilter.java,45.0,1.0,46.0,0.8888889,1.0
ExplainAugmenter.java,45.0,1.0,46.0,0.8,0.0
TrimFilter.java,45.0,1.0,46.0,0.6923077,3.0
TermAllGroupsCollector.java,46.0,0.0,46.0,0.3529412,0.0
TestIntroSorter.java,44.0,2.0,46.0,0.5,0.0
FixedBitSetCachingWrapperFilter.java,45.0,1.0,46.0,1.0,0.0
TestRollingUpdates.java,46.0,0.0,46.0,0.4347826,13.0
FacetsPayloadProcessorProvider.java,45.0,1.0,46.0,0.5555556,1.0
PerSessionDirectoryFactory.java,44.0,2.0,46.0,0.5,1.0
PingRequestHandlerTest.java,46.0,0.0,46.0,0.22222222,1.0
TermPositions.java,46.0,0.0,46.0,0.2857143,1.0
ApostropheFilter.java,45.0,1.0,46.0,1.0,0.0
SlowCollatedTermRangeTermsEnum.java,46.0,0.0,46.0,0.4,1.0
TestAssociationsFacetsExample.java,45.0,1.0,46.0,0.5714286,1.0
DbStoreTest.java,45.0,1.0,46.0,1.0,0.0
TestKuromojiBaseFormFilterFactory.java,45.0,1.0,46.0,0.6,0.0
PositionFilter.java,45.0,1.0,46.0,0.72727275,1.0
TypeAttribute.java,46.0,0.0,46.0,0.42857143,0.0
PassageFormatter.java,45.0,1.0,46.0,0.85714287,0.0
AnalyzingInfixLookupFactory.java,46.0,0.0,46.0,0.16666667,0.0
MultiFieldQueryParser.java,46.0,0.0,46.0,0.47058824,6.0
LongRangeFacetCounts.java,45.0,1.0,46.0,0.6666667,1.0
TestThreadedOptimize.java,45.0,1.0,46.0,0.5833333,2.0
FilterBuilderFactory.java,45.0,1.0,46.0,0.5,0.0
TopGroupsResultTransformer.java,46.0,0.0,46.0,0.35714287,3.0
ParallelCompositeReader.java,45.0,1.0,46.0,0.75,1.0
TestUninvertingReader.java,45.0,1.0,46.0,1.0,3.0
TestMixedDocValuesUpdates.java,45.0,1.0,46.0,0.6,4.0
InfoHandler.java,45.0,1.0,46.0,1.0,0.0
OpenBitSetDISI.java,46.0,0.0,46.0,0.2857143,0.0
IndexDocValuesArray.java,45.0,1.0,46.0,0.6,0.0
DocumentExpressionDictionaryFactory.java,46.0,0.0,46.0,0.4,0.0
DateRangePrefixTree.java,45.0,1.0,46.0,1.0,0.0
TestMorph.java,45.0,1.0,46.0,1.0,2.0
MutableFieldInfos.java,45.0,1.0,46.0,0.875,0.0
CoreAdminHandlerTest.java,46.0,0.0,46.0,0.3125,0.0
TestValueSources.java,46.0,0.0,46.0,0.33333334,5.0
LevensteinDistance.java,45.0,1.0,46.0,0.5555556,0.0
PhraseQueue.java,46.0,0.0,46.0,0.25,2.0
BooleanModifierNode.java,45.0,1.0,46.0,0.5714286,0.0
TestBytesStore.java,45.0,1.0,46.0,0.5,0.0
TestDocInverterPerFieldErrorInfo.java,46.0,0.0,46.0,0.4,2.0
AutomatonProvider.java,45.0,1.0,46.0,0.6666667,0.0
FieldCache.java,46.0,0.0,46.0,0.3529412,6.0
TrecDocParser.java,45.0,1.0,46.0,0.5833333,0.0
TestIntBlockPool.java,46.0,0.0,46.0,0.33333334,0.0
ResourceLoaderTest.java,46.0,0.0,46.0,0.33333334,2.0
DualFloatFunction.java,46.0,0.0,46.0,0.33333334,0.0
TestSimpleFSDirectory.java,45.0,1.0,46.0,1.0,0.0
BulkOperationPacked12.java,45.0,1.0,46.0,0.6,2.0
MatchOnlyConjunctionTermsScorer.java,45.0,1.0,46.0,0.5,2.0
AlphaNumericComparator.java,45.0,1.0,46.0,1.0,0.0
TestJapaneseIterationMarkCharFilter.java,45.0,1.0,46.0,0.6,1.0
Fieldable.java,46.0,0.0,46.0,0.33333334,0.0
ToolRunnerHelpFormatter.java,45.0,1.0,46.0,0.75,0.0
FilteredTermsEnum.java,45.0,1.0,46.0,0.53846157,1.0
NearRealtimeReaderTask.java,45.0,1.0,46.0,0.6363636,1.0
CheckHits.java,46.0,0.0,46.0,0.45454547,3.0
TestPrecedenceQueryParser.java,45.0,1.0,46.0,0.60465115,6.0
CountingFacetsCollector.java,45.0,1.0,46.0,0.5555556,0.0
FormatPostingsTermsWriter.java,44.0,2.0,46.0,0.5,0.0
TestTestFramework.java,46.0,0.0,46.0,0.47619048,3.0
DistanceValueSource.java,45.0,1.0,46.0,0.5769231,0.0
TestSwedishLightStemFilter.java,45.0,1.0,46.0,0.5882353,6.0
CategoryAssociationsContainer.java,45.0,1.0,46.0,0.6,1.0
CountingListTokenizer.java,45.0,1.0,46.0,0.5,0.0
MergeState.java,46.0,0.0,46.0,0.35135135,4.0
TestRegexpRandom.java,45.0,1.0,46.0,0.5483871,4.0
BulkOperationPacked61.java,45.0,1.0,46.0,0.5,1.0
MinMaxStatsCollector.java,45.0,1.0,46.0,1.0,0.0
TestMultiAnalyzer.java,46.0,0.0,46.0,0.4090909,5.0
FunctionDistinctValuesCollector.java,46.0,0.0,46.0,0.2857143,0.0
TestPorterStemFilterFactory.java,45.0,1.0,46.0,0.72727275,1.0
BaseMergePolicyTestCase.java,46.0,0.0,46.0,0.33333334,4.0
KuromojiKatakanaStemFilterFactory.java,45.0,1.0,46.0,1.0,0.0
RunUpdateProcessorFactory.java,45.0,1.0,46.0,0.5,0.0
CollisionMap.java,46.0,0.0,46.0,0.45454547,0.0
Lucene3xCodec.java,45.0,1.0,46.0,0.6857143,0.0
SearcherManager.java,46.0,0.0,46.0,0.3,4.0
SegmentTermDocs.java,45.0,1.0,46.0,0.5833333,2.0
DVAllGroupHeadsCollector.java,45.0,1.0,46.0,0.5,1.0
DocFieldProcessorPerThread.java,46.0,0.0,46.0,0.4117647,0.0
PerFieldCodecWrapper.java,45.0,1.0,46.0,0.6333333,1.0
ParallelReader.java,46.0,0.0,46.0,0.31111112,5.0
Tokenizer.java,45.0,1.0,46.0,0.5,2.0
FileDictionaryTest.java,46.0,0.0,46.0,0.2,0.0
OptimizeTask.java,45.0,1.0,46.0,0.75,0.0
Lucene40TermVectorsWriter.java,46.0,0.0,46.0,0.37037036,7.0
DefaultPhraseSlopAttributeImpl.java,45.0,1.0,46.0,0.6666667,0.0
AppendingTermsDictReader.java,46.0,0.0,46.0,0.30769232,1.0
TestThreadedForceMerge.java,46.0,0.0,46.0,0.30769232,4.0
DistanceFunctionTest.java,46.0,0.0,46.0,0.15789473,1.0
Test10KPulsings.java,46.0,0.0,46.0,0.4827586,6.0
AdaptiveFacetsAccumulator.java,45.0,1.0,46.0,0.5,1.0
TestShingleFilterFactory.java,45.0,1.0,46.0,0.6923077,1.0
UAX29URLEmailTokenizerFactory.java,46.0,0.0,46.0,0.3529412,6.0
TestRankQueryPlugin.java,45.0,1.0,46.0,1.0,0.0
TermDocs.java,46.0,0.0,46.0,0.33333334,0.0
AEProviderFactory.java,46.0,0.0,46.0,0.41666666,0.0
BulkOperationPackedSingleBlock12.java,45.0,1.0,46.0,0.5,2.0
IndexSchema.java,46.0,0.0,46.0,0.20289855,6.0
HindiAnalyzer.java,45.0,1.0,46.0,0.7647059,4.0
DocumentValueSourceDictionary.java,46.0,0.0,46.0,0.33333334,0.0
TestHugeRamFile.java,46.0,0.0,46.0,0.36363637,0.0
XsltUpdateRequestHandlerTest.java,46.0,0.0,46.0,0.2857143,0.0
RefCount.java,44.0,2.0,46.0,0.5,0.0
SortedBytesDocValuesField.java,45.0,1.0,46.0,0.6666667,1.0
MultiValueSource.java,46.0,0.0,46.0,0.33333334,1.0
IBSimilarityFactory.java,45.0,1.0,46.0,0.6666667,0.0
ICUCollatedTermAttributeImpl.java,45.0,1.0,46.0,0.71428573,2.0
LineEntityProcessor.java,46.0,0.0,46.0,0.2857143,0.0
Heap.java,45.0,1.0,46.0,0.6,0.0
UniqueFieldAttributeImpl.java,45.0,1.0,46.0,0.5,0.0
ParentArray.java,46.0,0.0,46.0,0.35714287,1.0
FSDirectory.java,46.0,0.0,46.0,0.2857143,9.0
RomanianStemmer.java,45.0,1.0,46.0,0.85714287,0.0
TestStringIntern.java,46.0,0.0,46.0,0.44444445,0.0
SortedTermFreqIteratorWrapper.java,46.0,0.0,46.0,0.47058824,2.0
GermanLightStemFilter.java,45.0,1.0,46.0,0.5,0.0
TestTotalFacetCounts.java,45.0,1.0,46.0,0.5,0.0
ScandinavianFoldingFilterFactory.java,45.0,1.0,46.0,1.0,0.0
OpenIndexTask.java,45.0,1.0,46.0,0.625,0.0
CzechAnalyzer.java,45.0,1.0,46.0,0.6666667,5.0
DocumentsWriterPerThreadPool.java,46.0,0.0,46.0,0.43243244,8.0
Passage.java,45.0,1.0,46.0,0.7,2.0
ShingleFilterTest.java,45.0,1.0,46.0,0.6086956,5.0
LineReader.java,45.0,1.0,46.0,0.5833333,0.0
ToParentBlockJoinQuery.java,46.0,0.0,46.0,0.29032257,5.0
TestJapaneseReadingFormFilterFactory.java,45.0,1.0,46.0,0.71428573,1.0
BaseTermVectorsFormatTestCase.java,46.0,0.0,46.0,0.41666666,3.0
FacetFieldTest.java,45.0,1.0,46.0,1.0,0.0
PayloadProcessorProvider.java,46.0,0.0,46.0,0.2,1.0
TestSynonymFilter.java,45.0,1.0,46.0,0.84615386,1.0
Lucene41SkipReader.java,45.0,1.0,46.0,1.0,0.0
RussianStemFilter.java,45.0,1.0,46.0,1.0,0.0
DefaultSkipListWriter.java,45.0,1.0,46.0,0.625,0.0
PerFieldDocValuesFormat.java,45.0,1.0,46.0,0.57894737,0.0
SearchTask.java,45.0,1.0,46.0,0.8333333,0.0
TestExpressionSortField.java,45.0,1.0,46.0,1.0,1.0
AssertingNormsFormat.java,45.0,1.0,46.0,1.0,1.0
DateRangeFieldTest.java,45.0,1.0,46.0,1.0,0.0
ManagedResourceStorage.java,44.0,2.0,46.0,0.5,1.0
SingletonSortedNumericDocValues.java,45.0,1.0,46.0,1.0,0.0
ICUNormalizer2CharFilter.java,45.0,1.0,46.0,1.0,0.0
JELock.java,45.0,1.0,46.0,1.0,0.0
IntDecoder.java,45.0,1.0,46.0,0.5,0.0
MultiLevelSkipListReader.java,46.0,0.0,46.0,0.44,1.0
HTMLParser.java,45.0,1.0,46.0,0.61538464,1.0
JaspellLookupFactory.java,46.0,0.0,46.0,0.25,0.0
PostFilter.java,44.0,2.0,46.0,0.5,0.0
TestDirectoryTaxonomyWriter.java,45.0,1.0,46.0,0.5151515,10.0
DocumentsWriterThreadState.java,46.0,0.0,46.0,0.42857143,0.0
TaxonomyReader.java,46.0,0.0,46.0,0.3888889,1.0
DiskDocValuesFormat.java,45.0,1.0,46.0,0.9,2.0
CollationDocValuesField.java,45.0,1.0,46.0,1.0,0.0
ForFactory.java,45.0,1.0,46.0,1.0,0.0
NumericRangeFilter.java,46.0,0.0,46.0,0.4,1.0
SubmissionReport.java,45.0,1.0,46.0,0.7777778,0.0
NoSuchDirectoryException.java,46.0,0.0,46.0,0.33333334,0.0
TestIndonesianAnalyzer.java,45.0,1.0,46.0,0.6666667,5.0
LogTransformer.java,46.0,0.0,46.0,0.2,0.0
SqlEscapingEvaluator.java,45.0,1.0,46.0,1.0,0.0
PortugueseStemFilter.java,45.0,1.0,46.0,0.6,0.0
URLClassifyProcessorFactory.java,44.0,2.0,46.0,0.5,0.0
PrefixCodedTerms.java,46.0,0.0,46.0,0.33333334,3.0
DocsAndPositionsEnum.java,46.0,0.0,46.0,0.4375,1.0
TestKuromojiTokenizerFactory.java,45.0,1.0,46.0,0.5714286,0.0
CompositeIndexReader.java,45.0,1.0,46.0,1.0,0.0
TestDateTools.java,46.0,0.0,46.0,0.42857143,0.0
TestComplexPhraseQParserPlugin.java,44.0,2.0,46.0,0.5,0.0
TestWriterImpl.java,45.0,1.0,46.0,1.0,0.0
DefFunction.java,46.0,0.0,46.0,0.41666666,1.0
SpellingQueryConverterTest.java,45.0,1.0,46.0,0.5555556,3.0
SolrExampleXMLTest.java,46.0,0.0,46.0,0.44444445,0.0
FieldParams.java,46.0,0.0,46.0,0.33333334,0.0
IndicTokenizer.java,45.0,1.0,46.0,1.0,0.0
IvyNodeElementAdapter.java,45.0,1.0,46.0,1.0,0.0
SpatialFilterTest.java,46.0,0.0,46.0,0.30769232,0.0
TextResponseWriter.java,46.0,0.0,46.0,0.18518518,0.0
BulkOperationPacked44.java,45.0,1.0,46.0,0.5,1.0
BinaryDictionary.java,45.0,1.0,46.0,0.5833333,0.0
RTimer.java,46.0,0.0,46.0,0.4,0.0
FinnishLightStemFilterFactory.java,45.0,1.0,46.0,0.5,1.0
CategoryProperty.java,45.0,1.0,46.0,0.6,0.0
MultiDocsEnum.java,46.0,0.0,46.0,0.2777778,5.0
TestClassNameShortening.java,45.0,1.0,46.0,0.6666667,0.0
TestForUtil.java,45.0,1.0,46.0,0.5,0.0
FieldSetting.java,45.0,1.0,46.0,1.0,0.0
FooQParserPlugin.java,46.0,0.0,46.0,0.14285715,0.0
StemmerOverrideFilter.java,45.0,1.0,46.0,0.64285713,2.0
StatsParams.java,46.0,0.0,46.0,0.33333334,0.0
DirectDocValuesProducer.java,45.0,1.0,46.0,0.6666667,5.0
UpdateResponse.java,46.0,0.0,46.0,0.25,0.0
SimpleFragmentsBuilderTest.java,46.0,0.0,46.0,0.32,8.0
KStemData2.java,45.0,1.0,46.0,1.0,0.0
TestCloseableThreadLocal.java,46.0,0.0,46.0,0.42857143,0.0
SpatialFileQueryMaker.java,45.0,1.0,46.0,1.0,0.0
OverseerRolesTest.java,45.0,1.0,46.0,0.6666667,0.0
AddSchemaFieldsUpdateProcessorFactory.java,45.0,1.0,46.0,0.6666667,0.0
FastWriter.java,46.0,0.0,46.0,0.33333334,0.0
SyncStrategy.java,45.0,1.0,46.0,0.825,1.0
FieldTermStackTest.java,45.0,1.0,46.0,0.5,1.0
SolrQueryParserResource.java,45.0,1.0,46.0,0.6666667,0.0
DocumentLoader.java,45.0,1.0,46.0,1.0,0.0
CountingAggregator.java,45.0,1.0,46.0,0.5833333,0.0
FieldTypePluginLoader.java,46.0,0.0,46.0,0.32,4.0
TestInfoStreamLogging.java,45.0,1.0,46.0,1.0,0.0
QualityStats.java,45.0,1.0,46.0,0.875,0.0
BufferedDeletesStream.java,46.0,0.0,46.0,0.44642857,3.0
ManagedIndexSchema.java,45.0,1.0,46.0,0.7,0.0
TestSqlEntityProcessorDelta2.java,46.0,0.0,46.0,0.22222222,0.0
Suggester.java,46.0,0.0,46.0,0.23809524,1.0
UpdateHandler.java,45.0,1.0,46.0,0.5,0.0
AllGroupsCollectorTest.java,46.0,0.0,46.0,0.35,7.0
BooleanTopLevelScorers.java,45.0,1.0,46.0,1.0,2.0
DistanceFilter.java,45.0,1.0,46.0,0.6666667,0.0
TestCategoryListCache.java,45.0,1.0,46.0,0.5,1.0
TestKeywordMarkerTokenFilter.java,45.0,1.0,46.0,0.6666667,0.0
FacetingAccumulator.java,45.0,1.0,46.0,0.5,0.0
PerFieldAnalyzerWrapper.java,46.0,0.0,46.0,0.44444445,1.0
CrankyTokenFilter.java,45.0,1.0,46.0,1.0,2.0
DerefBytesDocValuesField.java,45.0,1.0,46.0,0.6666667,1.0
SpellingOptions.java,45.0,1.0,46.0,0.5,0.0
CatalanAnalyzer.java,45.0,1.0,46.0,0.6923077,4.0
TestRuleTemporaryFilesCleanup.java,45.0,1.0,46.0,1.0,1.0
TestPagedBytes.java,46.0,0.0,46.0,0.2777778,4.0
BaseFragListBuilder.java,46.0,0.0,46.0,0.4,1.0
KuromojiBaseFormFilter.java,45.0,1.0,46.0,0.6666667,0.0
Lucene41SimpleNormsFormat.java,45.0,1.0,46.0,1.0,0.0
Lucene41NumericDocValuesProducer.java,45.0,1.0,46.0,1.0,0.0
SolrIndexConfig.java,46.0,0.0,46.0,0.38709676,2.0
LoadSolrBuilder.java,45.0,1.0,46.0,1.0,0.0
MockVariableIntBlockCodec.java,46.0,0.0,46.0,0.42105263,1.0
CharType.java,45.0,1.0,46.0,0.8333333,0.0
ValueAugmenterFactory.java,45.0,1.0,46.0,0.625,0.0
DocIdBitSet.java,46.0,0.0,46.0,0.3,1.0
CategoryEnhancement.java,45.0,1.0,46.0,0.5,0.0
AreaSimilarity.java,45.0,1.0,46.0,0.6666667,1.0
CloseTaxonomyIndexTask.java,45.0,1.0,46.0,0.5,0.0
AllowLeadingWildcardAttributeImpl.java,45.0,1.0,46.0,0.6666667,0.0
ReRankQParserPlugin.java,45.0,1.0,46.0,1.0,0.0
PerCategoryListAggregator.java,45.0,1.0,46.0,0.75,0.0
EliasFanoDecoder.java,45.0,1.0,46.0,1.0,0.0
EmptyTokenStream.java,45.0,1.0,46.0,0.71428573,1.0
JsonLoader.java,46.0,0.0,46.0,0.3846154,0.0
CharBufferTest.java,45.0,1.0,46.0,1.0,0.0
TestReplicationHandlerBackup.java,45.0,1.0,46.0,1.0,1.0
BlockTermsWriter.java,46.0,0.0,46.0,0.37142858,2.0
CircleImpl.java,45.0,1.0,46.0,0.61538464,0.0
TestRussianAnalyzer.java,45.0,1.0,46.0,0.78571427,4.0
GermanMinimalStemFilterFactory.java,45.0,1.0,46.0,0.5,1.0
TestHyphenationCompoundWordTokenFilterFactory.java,45.0,1.0,46.0,0.53333336,2.0
DutchStemFilter.java,45.0,1.0,46.0,1.0,0.0
HeartBeater.java,45.0,1.0,46.0,1.0,0.0
LengthFilterFactory.java,46.0,0.0,46.0,0.3529412,7.0
BooleanSingleChildOptimizationQueryNodeProcessor.java,45.0,1.0,46.0,0.5,0.0
MockInitialContextFactory.java,46.0,0.0,46.0,0.25,0.0
ValueSourceFilter.java,45.0,1.0,46.0,0.5263158,0.0
SimpleMapCache.java,45.0,1.0,46.0,0.5,0.0
SimpleHTMLFormatter.java,45.0,1.0,46.0,0.5,0.0
TestCompoundFile.java,46.0,0.0,46.0,0.27586207,5.0
NamedThreadFactory.java,46.0,0.0,46.0,0.375,0.0
TestIndexWriterExceptions.java,46.0,0.0,46.0,0.37398374,36.0
DocIdAugmenter.java,45.0,1.0,46.0,1.0,0.0
FunctionRangeQuery.java,46.0,0.0,46.0,0.4,0.0
ShortField.java,46.0,0.0,46.0,0.22222222,0.0
CoreParser.java,46.0,0.0,46.0,0.3846154,0.0
DeleteFiles.java,45.0,1.0,46.0,0.6666667,0.0
MultiBits.java,46.0,0.0,46.0,0.36363637,0.0
TestReversePathHierarchyTokenizer.java,45.0,1.0,46.0,0.72727275,1.0
FieldSettings.java,45.0,1.0,46.0,1.0,0.0
TestElision.java,45.0,1.0,46.0,0.88235295,4.0
MutableValueDouble.java,46.0,0.0,46.0,0.36363637,1.0
SimpleTextSegmentInfoWriter.java,46.0,0.0,46.0,0.41666666,4.0
TestStressVersions.java,45.0,1.0,46.0,0.6666667,0.0
FieldDateResolutionMapAttribute.java,44.0,2.0,46.0,0.5,0.0
CopyFieldTest.java,46.0,0.0,46.0,0.4,0.0
TestTeeSinkTokenFilter.java,45.0,1.0,46.0,0.6111111,9.0
FileExtensionDocumentHandler.java,45.0,1.0,46.0,1.0,0.0
DIHWriter.java,46.0,0.0,46.0,0.22222222,0.0
TestDutchStemmer.java,45.0,1.0,46.0,0.7058824,5.0
IndexSearcher.java,46.0,0.0,46.0,0.3181818,15.0
SynLookup.java,45.0,1.0,46.0,0.71428573,0.0
PayloadNearQuery.java,46.0,0.0,46.0,0.41379312,3.0
TestJaroWinklerDistance.java,45.0,1.0,46.0,0.85714287,0.0
BaseSortTestCase.java,44.0,2.0,46.0,0.5,0.0
CommonGramsQueryFilterFactory.java,45.0,1.0,46.0,0.5714286,3.0
AEProvider.java,46.0,0.0,46.0,0.44444445,0.0
CategoryParentsStreamTest.java,45.0,1.0,46.0,0.5,1.0
AssertingCodec.java,45.0,1.0,46.0,0.5833333,1.0
CreateIndexTask.java,46.0,0.0,46.0,0.41935483,6.0
SpanRegexQuery.java,45.0,1.0,46.0,0.8,0.0
TestCJKTokenizer.java,45.0,1.0,46.0,0.8888889,0.0
FuzzyLikeThisQuery.java,46.0,0.0,46.0,0.4857143,4.0
BaseExpression.java,45.0,1.0,46.0,1.0,0.0
RomanianAnalyzer.java,45.0,1.0,46.0,0.6875,4.0
FieldAnalysisResponse.java,46.0,0.0,46.0,0.4,0.0
InstantiatedTermPositionVector.java,45.0,1.0,46.0,1.0,0.0
PrintReaderTask.java,45.0,1.0,46.0,0.7777778,0.0
TestKuromojiTokenizer.java,44.0,2.0,46.0,0.5,0.0
Transition.java,46.0,0.0,46.0,0.45454547,0.0
IntegerEncoder.java,45.0,1.0,46.0,0.5555556,0.0
SpanishLightStemFilterFactory.java,45.0,1.0,46.0,0.5,1.0
TestStoredFieldsFormat.java,45.0,1.0,46.0,1.0,0.0
DistanceQuery.java,45.0,1.0,46.0,0.6,1.0
BytesRefArray.java,45.0,1.0,46.0,0.5833333,2.0
LimitTokenCountFilterFactory.java,46.0,0.0,46.0,0.4,3.0
LuceneJUnitResultFormatter.java,45.0,1.0,46.0,0.6315789,1.0
TypeAsPayloadTokenFilter.java,45.0,1.0,46.0,0.6666667,0.0
Packed64.java,46.0,0.0,46.0,0.4090909,3.0
SpanScorer.java,45.0,1.0,46.0,0.5625,2.0
CustomUpdateRequestProcessorFactory.java,45.0,1.0,46.0,0.6666667,0.0
KStemData5.java,45.0,1.0,46.0,1.0,0.0
CategoryPath.java,46.0,0.0,46.0,0.4090909,3.0
SynExpand.java,45.0,1.0,46.0,0.75,0.0
EdgeNGramTokenFilter.java,46.0,0.0,46.0,0.4375,4.0
StorableFieldType.java,45.0,1.0,46.0,0.6,0.0
MiniMRClientCluster.java,45.0,1.0,46.0,1.0,0.0
SimpleDrillSideways.java,45.0,1.0,46.0,1.0,0.0
HunspellStemmerTest.java,46.0,0.0,46.0,0.33333334,1.0
TestDeletionPolicy.java,46.0,0.0,46.0,0.3181818,15.0
FacetIndexingParams.java,45.0,1.0,46.0,0.5625,0.0
